t,star_mass,26al_mass_loss_rate,60fe_mass_loss_rate,star_mass_loss_rate,26al_total_mass_loss,60fe_total_mass_loss,star_total_mass_loss
0.552819279784,5.8403809152,1.2137450439e-11,7.35999885808e-12,4.57687462724e-07,4.23295127934e-06,2.56680896362e-06,0.1596190848
0.553754676197,5.83995170926,1.21682600164e-11,7.3786814023e-12,4.58849251799e-07,4.24433342611e-06,2.57371095573e-06,0.160048290744
0.554690072609,5.83952141251,1.2199184959e-11,7.39743390254e-12,4.60015391145e-07,4.25574449995e-06,2.58063048886e-06,0.160478587491
0.555625469022,5.83909002087,1.22302258386e-11,7.41625670555e-12,4.61185902325e-07,4.26718460933e-06,2.58756762878e-06,0.160909979129
0.556560865434,5.83865753023,1.22613832306e-11,7.43515016019e-12,4.62360807034e-07,4.27865386321e-06,2.59452244157e-06,0.161342469769
0.557496261847,5.83822393646,1.22926577138e-11,7.45411461751e-12,4.63540127102e-07,4.29015237114e-06,2.60149499364e-06,0.161776063541
0.558431658259,5.8377892354,1.23240498708e-11,7.47315043072e-12,4.64723884494e-07,4.30168024317e-06,2.60848535174e-06,0.162210764596
0.559367054672,5.8373534229,1.23555602876e-11,7.49225795522e-12,4.6591210131e-07,4.31323758994e-06,2.61549358295e-06,0.162646577104
0.560302451084,5.83691649474,1.23871895539e-11,7.51143754861e-12,4.67104799787e-07,4.32482452261e-06,2.62251975469e-06,0.163083505258
0.561237847497,5.83647844673,1.24189382633e-11,7.53068957073e-12,4.68302002304e-07,4.33644115291e-06,2.6295639347e-06,0.163521553271
0.562173243909,5.83603927462,1.24508070126e-11,7.55001438363e-12,4.69503731374e-07,4.34808759312e-06,2.63662619107e-06,0.163960725377
0.563108640322,5.83559897417,1.24827964028e-11,7.56941235164e-12,4.70710009654e-07,4.35976395609e-06,2.64370659222e-06,0.164401025831
0.564044036734,5.83515754109,1.25149070384e-11,7.58888384135e-12,4.7192085994e-07,4.37147035524e-06,2.65080520694e-06,0.16484245891
0.564979433147,5.83471497109,1.25471395278e-11,7.60842922166e-12,4.73136305172e-07,4.38320690454e-06,2.65792210434e-06,0.165285028913
